"Name","Adresse","year","Land","Kreis","Gemeinde","Traeger","EinrichtungsTyp","Ungefähre_Adresse.x","coordinates","latitude","longitude"
"Klinikum Itzehoe, Klinikum Itzehoe - Itzehoe","Robert-Koch-Straße, 2, 25524, Itzehoe",2022,"01","061","046","1","2",NA,NA,53.9417141,9.50301128557182
"Heinrich Sengelmann Kliniken gGmbH, Heinrich Sengelmann Tagesklinik Ahrensburg","Carl-Barkmann-Straße, 5, 22926, Ahrensburg",2022,"01","062","001","2","2","Carl-Barkmann-Straße, 22926, Ahrensburg","53.67280797386078, 10.241451411079519",53.6728079738608,10.2414514110795
"Asklepios Klinik Bad Oldesloe, Asklepios Klinik Bad Oldesloe","Schützenstraße, 55, 23843, Bad Oldesloe",2022,"01","062","004","3","2",NA,NA,53.8120025,10.3645034
"Mund-Kiefer-Gesichtschirurgie am Kurpark, Mund-Kiefer-Gesichtschirurgie am Kurpark","Kurparkallee, 4, 23843, Bad Oldesloe",2022,"01","062","004","3","4",NA,NA,53.8072326,10.3751012
"Heinrich Sengelmann Kliniken gGmbH, Heinrich Sengelmann Krankenhaus","Kayhuder Straße, 65, 23863, Bargfeld-Stegen",2022,"01","062","005","2","2",NA,NA,53.7570308,10.152048
"Heinrich Sengelmann Kliniken gGmbH, Heinrich Sengelmann Tagesklinik Bargteheide","Mittelweg, 5-7, 22941, Bargetheide",2022,"01","062","006","2","2","Mittelweg, 22941, Bargetheide","53.730643860357944, 10.263394197590355",53.7306438603579,10.2633941975904
"Klinik Manhagen, Klinik Manhagen","Sieker Landstraße, 19, 22927, Großhansdorf",2022,"01","062","023","3","2",NA,NA,53.66307105,10.2572130998559
"LungenClinic Grosshansdorf GmbH, LungenClinic Grosshansdorf GmbH","Wöhrendamm, 80, 22927, Großhansdorf",2022,"01","062","023","1","2",NA,NA,53.66047545,10.2810919223336
"Heinrich Sengelmann Kliniken gGmbH, Heinrich Sengelmann Tagesklinik Reinbek","Kinauweg, 9, 21465, Reinbek",2022,"01","062","060","2","2",NA,NA,53.521541,10.2460759
"Krankenhaus Reinbek St. Adolf-Stift GmbH, Krankenhaus Reinbek St. Adolf-Stift GmbH","Hamburger Straße, 41, 21465, Reinbek",2022,"01","062","060","2","2",NA,NA,53.5098825,10.2408676248981
"Frauenklinik an der Elbe, Frauenklinik an der Elbe","Oberbaumbrücke, 1, 20457, Hamburg",2022,"02","101","101","3","4",NA,NA,53.5469374,10.0041271
"kalialab GmbH, kalialab GmbH","Ballindamm, 11, 20095, Hamburg",2022,"02","101","101","3","4",NA,NA,53.5544131,9.99942477696857
"MIVENDO-Klinik, MIVENDO-Klinik","Spitalerstraße, 8, 20095, Hamburg",2022,"02","101","101","3","4",NA,NA,53.5523369,10.0033931
"ATOS Klinik Fleetinsel Hamburg GmbH & Co. KG, Hauptstandort","Admiralitätstraße, 3, 20459, Hamburg",2022,"02","103","107","3","2",NA,NA,53.54843905,9.98493905438103
"ATOS Privatklinik Fleetinsel GmbH, ATOS Privatklinik Fleetinsel GmbH","Admiralitätsstraße, 3-4, 20459, Hamburg",2022,"02","103","107","3","4","Admiralitätsstraße, 20459, Hamburg","53.54874421200132, 9.98509339758018",53.5487442120013,9.98509339758018
"Dermatologikum Hamburg, Klinik Dermatologikum Hamburg","Stephansplatz, 5, 20354, Hamburg",2022,"02","103","108","3","4",NA,NA,53.5580166,9.9883549
"EuroEyes Augenlaserzentrum City Hamburg, EuroEyes Augenlaserzentrum City Hamburg","Valentinskamp, 89-90, 20355, Hamburg",2022,"02","103","108","3","4",NA,NA,53.5556461,9.9831295
"Klinikum Stephansplatz, Klinikum Stephansplatz","Stephansplatz, 3, 20354, Hamburg",2022,"02","103","108","3","3",NA,NA,53.5578644,9.9883831
"S-thetic Clinic Hamburg, S-thetic Clinic Hamburg","Alsterarkaden, 20, 20354, Hamburg",2022,"02","103","108","3","4",NA,NA,53.55140005,9.99077625063287
"Zahnklinik ABC-Bogen, Klinik ABC-Bogen","ABC-Straße, 19, 20354, Hamburg",2022,"02","103","108","3","4",NA,NA,53.5540116,9.9861135
"Janssen-Haus Psychiatrische Tagesklinik Hamburg Mitte GmbH, Janssen Haus Psych. Tagesklinik","Budapester Straße, 38, 20359, Hamburg",2022,"02","104","111","1","2",NA,NA,53.55446825,9.96438213627476
"Universitätsklinikum Hamburg-Eppendorf (UKE), BNI-Ambulanz","Bernhard-Nocht-Straße, 74, 20359, Hamburg",2022,"02","104","112","1","1",NA,NA,53.5468419,9.9649891
"Universitätsklinikum Hamburg-Eppendorf (UKE), BNI-Notfallambulanz","Bernhard-Nocht-Straße, 74, 20359, Hamburg",2022,"02","104","112","1","1",NA,NA,53.5468419,9.9649891
"Asklepios Klinik Nord, Tagesklinik Alstertor","Lohmühlenstraße, 5, 20099, Hamburg",2022,"02","105","113","3","2",NA,NA,53.55924495,10.0174314380478
"Asklepios Klinik St. Georg, Asklepios Klinik St. Georg","Lohmühlenstraße, 5, 20099, Hamburg",2022,"02","105","113","3","2",NA,NA,53.55924495,10.0174314380478
"Privita-Komfortklinik in der Asklepios Klinik St. Georg, Privita-Komfortklinik in der Asklepios Klinik St. Georg","Lohmühlenstraße, 5, 20099, Hamburg",2022,"02","105","113","3","4",NA,NA,53.55924495,10.0174314380478
"Asklepios Klinik Nord, Horn","Horner Landstraße, 302, 22111, Hamburg",2022,"02","111","128","3","2",NA,NA,53.5470336,10.0852947
"SKH- Psychiatrische Tagesklinik in der Praxisklinik Mümmelmannsberg, SKH - Psychiatrische Tagesklinik in der Praxisklinik Mümmelmannsberg","Oskar-Schlemmer-Straße, 9-17, 22115, Hamburg",2022,"02","112","130","3","2",NA,NA,53.5296762,10.1475017
"SKH Stadtteilklinik Hamburg, SKH Stadtteilklinik Hamburg","Oskar-Schlemmer-Straße, 9-17, 22115, Hamburg",2022,"02","112","130","3","2",NA,NA,53.5296762,10.1475017
"Asklepios Klinikum Harburg, Tagesklinik Wilhelmsburg","Neuhöfer Straße, 23, 21107, Hamburg",2022,"02","116","137","3","2",NA,NA,53.5094032,9.9845757
"Wilhelmsburger Krankenhaus Groß-Sand, Wilhelmsburger Krankenhaus Groß-Sand","Groß-Sand, 3, 21107, Hamburg",2022,"02","116","137","2","2",NA,NA,53.5035218,9.9856532
"Helios ENDO-Klinik Hamburg GmbH, Helios ENDO-Klinik Hamburg","Holstenstraße, 2, 22767, Hamburg",2022,"02","201","205","3","2",NA,NA,53.5509665,9.9551452
"Helios Endo-Privatklinik Hamburg, Helios Endo-Privatklinik Hamburg","Holstenstraße, 2, 22767, Hamburg",2022,"02","201","205","3","3",NA,NA,53.5509665,9.9551452
"AKK Altonaer Kinderkrankenhaus gGmbH, Hauptstandort","Bleickenallee, 38, 22763, Hamburg",2022,"02","204","212","2","2",NA,NA,53.55193335,9.91321603396298
"Asklepios Westklinikum GmbH, Fachzentrum Altona für Psychiatrie und Psychotherapie","Gasstraße, 6b, 22761, Hamburg",2022,"02","205","216","3","2",NA,NA,53.5621457,9.9156294
"Asklepios Klinik Altona, Hauptstandort","Paul-Ehrlich-Straße, 1, 22763, Hamburg",2022,"02","207","219","3","2",NA,NA,53.5547348,9.8989244
"Oberberg Fachklinik Marzipanfabrik, Oberberg Fachklinik Marzipanfabrik","Friesenweg, 34, 22763, Hamburg",2022,"02","207","219","3","4",NA,NA,53.5579571,9.9095329
"Privita-Komfortklinik in der Asklepios Klinik Altona, Privita-Komfortklinik in der Asklepios Klinik Altona","Paul-Ehrlich-Straße, 1, 22763, Hamburg",2022,"02","207","219","3","4",NA,NA,53.5547348,9.8989244
"Asklepios Klinikum Harburg, Tagesklinik Osdorf","Kroonhorst, 11, 22549, Hamburg",2022,"02","209","221","3","2",NA,NA,53.5880234,9.84897397681347
"Asklepios Westklinikum GmbH, Zentrum für Seelische Gesundheit Osdorf","Kroonhorst, 11, 22549, Hamburg",2022,"02","209","221","3","2",NA,NA,53.5880234,9.84897397681347
"Klinik Dr. Guth, Hauptstandort","Jürgensallee, 46-48, 22609, Hamburg",2022,"02","210","222","3","2",NA,NA,53.55658625,9.85385959992675
"Krankenhaus Tabea GmbH & Co. KG, Hauptstandort","Kösterbergstraße, 32, 22587, Hamburg",2022,"02","211","223","3","2",NA,NA,53.5641314,9.79164085899845
"LipoClinic Blankenese, LipoClinic Blankenese","Sülldorfer Kirchenweg, 1a, 22587, Hamburg",2022,"02","211","224","3","4",NA,NA,53.5636861,9.8120599
"Asklepios Westklinikum GmbH, Westklinikum","Suurheid, 20, 22559, Hamburg",2022,"02","214","227","3","2",NA,NA,53.5815945,9.78022815527386
"Privita-Komfortklinik im Asklepios Westklinikum Hamburg, Privita-Komfortklinik im Asklepios Westklinikum Hamburg","Suurheid, 20, 22559, Hamburg",2022,"02","214","227","3","4",NA,NA,53.5815945,9.78022815527386
"AGAPLESION DIAKONIEKLINIKUM HAMBURG gGmbH, Hauptstandort","Hohe Weide, 17, 20259, Hamburg",2022,"02","301","308","2","2",NA,NA,53.5717926,9.96590102486016
"Praxisklinik Hamburg PKH, Praxisklinik Hamburg PKH","Hohe Weide, 17c, 20259, Hamburg",2022,"02","301","308","3","4",NA,NA,53.5706572,9.9648343
"Krankenhaus Jerusalem Hamburg, Hamburg","Moorkamp, 2-6, 20357, Hamburg",2022,"02","301","309","3","2",NA,NA,53.569189,9.9661319
"Alster-Klinik, Alster-Klinik","Rothenbaumchaussee, 7, 20148, Hamburg",2022,"02","302","312","3","4",NA,NA,53.5647198,9.9886664
"Beauty-Klinik an der Alster, Beauty-Klinik an der Alster","Mittelweg, 18, 20148, Hamburg",2022,"02","302","312","3","4",NA,NA,53.5670466,9.9954454439238
"Praxisklinik am Rothenbaum, Praxisklinik am Rothenbaum","Heimhuder Straße, 38, 20148, Hamburg",2022,"02","302","312","3","4",NA,NA,53.5669031,9.99307297826753
"AKK Altonaer Kinderkrankenhaus gGmbH, Neonatologische Station am Albertinen-Krankenhaus","Süntelstraße, 11a, 22457, Hamburg",2022,"02","307","319","2","2",NA,NA,53.6313633,9.9043219
"Albertinen Krankenhaus-Albertinen Haus, Albertinen Krankenhaus- Albertinen Haus","Süntelstraße, 11a, 22457, Hamburg",2022,"02","307","319","2","2",NA,NA,53.6313633,9.9043219
"Fachzentrum Falkenried- Private Tagesklinik für Psychosomatische Medizin, Fachzentrum Falkenried","Lehmweg, 17, 20251, Hamburg",2022,"02","401","401","3","4",NA,NA,53.5808166,9.9782492
"HF Praxisklinik Pöseldorf, HF Praxisklinik Pöseldorf","Lehmweg, 17, 20251, Hamburg",2022,"02","401","401","3","4",NA,NA,53.5808166,9.9782492
"Facharztklinik Hamburg, Facharztklinik Hamburg GmbH","Martinistraße, 78, 20251, Hamburg",2022,"02","402","403","2","2",NA,NA,53.5883283,9.9727691
"Martini-Klinik am UKE, Martini-Klinik am UKE","Martinistraße, 52, 20246, Hamburg",2022,"02","402","403","3","4",NA,NA,53.5904353,9.9744421
"Universitätsklinikum Hamburg-Eppendorf (UKE), Hauptstandort","Martinistraße, 52, 20251, Hamburg",2022,"02","402","403","1","1",NA,NA,53.5899003,9.9750207
"Elbklinik Hamburg, Elbklinik Hamburg","Borsteler Chaussee, 55, 20453, Hamburg",2022,"02","403","406","3","4",NA,NA,53.60416345,9.98279679761768
"Evangelisches Krankenhaus Alsterdorf gGmbH, Evangelisches Krankenhaus Alsterdorf gGmbH","Elisabeth-Flügge-Straße, 1, 22337, Hamburg",2022,"02","404","407","2","2",NA,NA,53.6139975,10.0247985
"Israelitisches Krankenhaus Hamburg, Israelitisches Krankenhaus Hamburg","Orchideenstieg, 14, 22297, Hamburg",2022,"02","404","407","2","2",NA,NA,53.6057601,9.9911581758622
"Katholisches Kinderkrankenhaus Wilhelmstift, Epilepsie Monitoring Neuropädiatrie Alsterdorf","Bodelschwingstraße, 38, 22337, Hamburg",2022,"02","404","407","2","2","Bodelschwingstraße, 22337, Hamburg","53.614369865955986, 10.02415579758383",53.614369865956,10.0241557975838
"Asklepios Westklinikum GmbH, Tagesklinik Ulmenhof","Ulmenstraße, 29a, 22299, Hamburg",2022,"02","405","409","3","2",NA,NA,53.59482705,10.0017479998353
"Verhaltenstherapie Falkenried- Privatklinik, Verhaltenstherapie Falkenried - Privatklinik","Barmbeker Straße, 2, 22303, Hamburg",2022,"02","405","411","3","4",NA,NA,53.5823149,10.0198574
"Verhaltenstherapie Falkenried- Psychosomatische Tagesklinik, Verhaltenstherapie Falkenried - Psychosomatische Tagesklinik","Jarrestraße, 6, 22303, Hamburg",2022,"02","405","411","3","2",NA,NA,53.5838323,10.0208235
"Evangelisches Krankenhaus Alsterdorf gGmbH, Tagesklinik Uhlenhorst","Winterhuder Weg, 29, 22085, Hamburg",2022,"02","406","414","2","2",NA,NA,53.5744452,10.0214483
"Kath. Marienkrankenhaus gGmbH, Kath. Marienkrankenhaus Hamburg","Alfredstraße, 9, 22087, Hamburg",2022,"02","407","417","2","2",NA,NA,53.5593252,10.0316524
"Katholisches Kinderkrankenhaus Wilhelmstift, Neonatologische Intensivstation (MK)","Alfredstraße, 9, 22087, Hamburg",2022,"02","407","417","2","2",NA,NA,53.5593252,10.0316524
"Privatpatientenklinik der Schön Klinik Hamburg Eilbek, Privatpatientenklinik der Schön Klinik Hamburg Eilbek","Dehnhaide, 120, 22081, Hamburg",2022,"02","408","423","3","4",NA,NA,53.57839555,10.0521605798647
"Schön Klinik Hamburg Eilbek, Schön Klinik Hamburg Eilbek","Dehnhaide, 120, 22081, Hamburg",2022,"02","408","423","3","2",NA,NA,53.57839555,10.0521605798647
"Asklepios Klinik Barmbek, Hauptstandort","Rübenkamp, 220, 22307, Hamburg",2022,"02","410","429","3","2",NA,NA,53.6055507,10.0362847
"Privita-Komfortklinik in der Asklepios Klinik Barmbek, Privita-Komfortklinik in der Asklepios Klinik Barmbek","Rübenkamp, 220, 22307, Hamburg",2022,"02","410","429","3","4",NA,NA,53.6055507,10.0362847
"Asklepios Klinik Nord, Ochsenzoll","Langenhorner Chaussee, 560, 22419, Hamburg",2022,"02","413","432","3","2",NA,NA,53.6732122,10.0076089
"Asklepios Klinik Nord, Heidberg","Tangstedter Landstraße, 400, 22417, Hamburg",2022,"02","413","432","3","2",NA,NA,53.67414105,10.0301283718042
"Katholisches Kinderkrankenhaus Wilhelmstift, Tagesklinik f. Kinder- u. Jugendpsychiatrie Nord","Tangstedter Landstraße, 111, 22417, Hamburg",2022,"02","413","432","2","2",NA,NA,53.6533355,10.018431102305
"Privita-Komfortklinik in der Asklepios Klinik Nord, Privita-Komfortklinik in der Asklepios Klinik Nord","Tangstedter Landstraße, 400, 22417, Hamburg",2022,"02","413","432","3","4",NA,NA,53.67414105,10.0301283718042
"Bundeswehrkrankenhaus Hamburg, Bundeswehrkrankenhaus Hamburg","Lesserstraße, 180, 22049, Hamburg",2022,"02","502","509","1","5",NA,NA,53.59640325,10.078144245014
"Asklepios Klinik Nord, Wandsbek","Jüthornstraße, 71, 22043, Hamburg",2022,"02","503","511","3","2",NA,NA,53.5688173,10.0886429
"Asklepios Klinik Wandsbek, Asklepios Klinik Wandsbek","Alphonsstraße, 14, 22043, Hamburg",2022,"02","503","511","3","2",NA,NA,53.5701303,10.0881901281197
"Katholisches Kinderkrankenhaus Wilhelmstift, Neonatologische Station am AK Wandsbek","Alphonsstraße, 14, 22043, Hamburg",2022,"02","503","511","2","2",NA,NA,53.5701303,10.0881901281197
"Privita-Komfortklinik in der Asklepios Klinik Wandsbek, Privita-Komfortklinik in der Asklepios Klinik Wandsbek","Alphonsstraße, 14, 22043, Hamburg",2022,"02","503","511","3","4",NA,NA,53.5701303,10.0881901281197
"Asklepios Klinik Nord, Steilshoop","Steilshooper Straße, 293, 22309, Hamburg",2022,"02","508","516","3","2",NA,NA,53.6055795,10.0539181
"Asklepios Klinik Nord, Volksdorf","Kattjahren, 24, 22359, Hamburg",2022,"02","517","525","3","2",NA,NA,53.65243335,10.1616828145434
"Asklepios Klinik Nord, Private Tagesklinik Walddörfer","Halenreie, 40, 22359, Hamburg",2022,"02","517","525","3","2",NA,NA,53.65344545,10.1611284
"Evangelisches Amalie Sieveking-Krankenhaus gGmbH, Hamburg Volksdorf","Haselkamp, 33, 22359, Hamburg",2022,"02","517","525","2","2",NA,NA,53.6409061,10.1510519
"Katholisches Kinderkrankenhaus Wilhelmstift, Hauptstandort","Liliencronstraße, 130, 22149, Hamburg",2022,"02","518","526","2","2",NA,NA,53.5865317,10.1646216256713
"BG Klinikum Hamburg gGmbH, Hauptstandort","Bergedorfer Straße, 10, 21033, Hamburg",2022,"02","601","601","2","2",NA,NA,53.5084532,10.1734798
"Praxis-Klinik Bergedorf GmbH, Hauptstandort","Alte Holstenstraße, 2, 21031, Hamburg",2022,"02","601","601","3","2",NA,NA,53.4940787,10.2066606
"Bergedorfer Praxisklinik für Plastische Chirurgie, Bergedorfer Praxisklinik für Plastische Chirurgie","Hinterm Graben, 28, 21029, Hamburg",2022,"02","602","602","3","4",NA,NA,53.4879478,10.2108908
"AGAPLESION Bethesda Krankenhaus Bergedorf gGmbH, Bethesda Krankenhaus Bergedorf","Glindersweg, 80, 21029, Hamburg",2022,"02","602","603","2","2",NA,NA,53.4859528,10.2353371
"Asklepios Klinikum Harburg, Hauptstandort","Eißendorfer Pferdeweg, 52, 21075, Hamburg",2022,"02","710","711","3","2",NA,NA,53.4594541,9.9501356
"Helios Mariahilf Klinik Hamburg GmbH, Helios Mariahilf Klinikum Hamburg","Stader Straße, 203c, 21075, Hamburg",2022,"02","710","711","3","2",NA,NA,53.4692505,9.93849797059925
"Asklepios Klinikum Harburg, Tagesklinik Neugraben","Lütt Enn, 4, 21149, Hamburg",2022,"02","714","715","3","2",NA,NA,53.4714365,9.8533125
"Augenklinik Dr. Hoffmann, Braunschweig - Stationäre Behandlung","Wolfenbütteler Straße, 82, 38102, Braunschweig",2022,"03","101","000","3","2",NA,NA,52.25555225,10.5276404222313
"Ev.-luth. Diakonissenanstalt Marienstift, Krankenhaus Marienstift - Stationäre Behandlung","Helmstedter Straße, 35, 38102, Braunschweig",2022,"03","101","000","2","2",NA,NA,52.258292,10.5454534593041
"Herzogin-Elisabeth-Hospital, Hauptstandort - Stationäre Behandlung","Leipziger Straße, 24, 38124, Braunschweig",2022,"03","101","000","2","2",NA,NA,52.2329469,10.5262768547436
"Klinik am Zuckerberg GmbH, Klinik am Zuckerberg","Am Zuckerbergweg, 2, 38124, Braunschweig",2022,"03","101","000","3","4","Am Zuckerbergweg, 38124, Braunschweig",NA,52.2414301,10.5320539
"Städtisches Klinikum Braunschweig, Klinikum Salzdahlumer Straße - Stationäre Behandlung","Salzdahlumer Straße, 90, 38126, Braunschweig",2022,"03","101","000","1","2",NA,NA,52.23793205,10.5475127413641
"Städtisches Klinikum Braunschweig, Klinikum Holwedestraße - Stationäre Behandlung","Holwedestraße, 16, 38118, Braunschweig",2022,"03","101","000","1","2",NA,NA,52.26455135,10.5077806714913
"Städtisches Klinikum Braunschweig, Klinikum Celler Straße - Stationäre Behandlung","Celler Straße, 38, 38114, Braunschweig",2022,"03","101","000","1","2",NA,NA,52.27476685,10.5031490075406
"Venenzentrum Braunschweig, Venenzentrum Braunschweig GmbH- Zuckerbergweg - Stationäre Behandlung","Am Zuckerbergweg, 2, 38124, Braunschweig",2022,"03","101","000","3","2","Am Zuckerbergweg, 38124, Braunschweig",NA,52.2414301,10.5320539
"Venenzentrum Braunschweig, Venenzentrum GmbH","Kastanienallee, 18-19, 38102, Braunschweig",2022,"03","101","000","3","2",NA,NA,52.262574,10.5405823
"HELIOS Klinikum Salzgitter GmbH, Hauptstandort - Stationäre Behandlung","Kattowitzer Straße, 191, 38226, Salzgitter",2022,"03","102","000","3","2",NA,NA,52.1547473,10.3189944
"St. Elisabeth-Krankenhaus Salzgitter gemeinnützige Gesellschaft mbH, Hauptstandort - Stationäre Behandlung","Liebenhaller Straße, 20, 38259, Salzgitter",2022,"03","102","000","2","2",NA,NA,52.0454249,10.3718545038085
"Klinikum Wolfsburg, Klinikum Wolfsburg - Stationäre Behandlung","Sauerbruchstraße, 7, 38440, Wolfsburg",2022,"03","103","000","1","2",NA,NA,52.4132642,10.7668361
"HELIOS Klinikum Gifhorn GmbH, HELIOS Klinikum Gifhorn - Stationäre Behandlung","Campus, 6, 38518, Gifhorn",2022,"03","151","009","3","2",NA,NA,52.4971131,10.5482638400103
"HELIOS Klinik Wittingen GmbH, Helios Klinik Wittingen - Stationäre Behandlung","Gustav-Dobberkau-Straße, 5, 29378, Wittingen, Niedersachs",2022,"03","151","040","3","2","Gustav-Dobberkau-Straße, 29378, Wittingen",NA,52.729687,10.7386007
"Asklepios Harzklinik Bad Harzburg, Asklepios Harzklinik Bad Harzburg - Stationäre Behandlung","Ilsenburger Straße, 95, 38667, Bad Harzburg",2022,"03","153","002","3","2",NA,NA,51.8852454,10.5763201
"Privat-Nervenklinik Dr. med. Fontheim, Tagesklinik  der DR. FONTHEIM Mentale Gesundheit in Goslar - Stationäre Behandlung","Bleicheweg, 16, 38640, Goslar",2022,"03","153","008","3","2",NA,NA,51.9020817,10.4415548587794
"Privat-Nervenklinik Dr. med. Fontheim, NA","Lindenstraße, 15, 38704, Liebenburg",2022,"03","153","008","3","2",NA,NA,52.022791,10.4317624934409
"Privat-Nervenklinik Dr. med. Fontheim, Tagesklinik der DR. FONTHEIM Mentale Gesundheit in Salzgitter-Bad - Stationäre Behandlung","Gittertor, 41 g, 38259, Salzgitter",2022,"03","153","008","3","2",NA,NA,52.0434318,10.3591159
"Privat-Nervenklinik Dr. med. Fontheim, Tagesklinik der DR. FONTHEIM Mentale Gesundheit in Salzgitter-Thiede - Stationäre Behandlung","Gut, 9, 38239, Salzgitter",2022,"03","153","008","3","2",NA,NA,52.1943972,10.4700275734068
"Asklepios Kliniken Schildautal Seesen, Asklepios Kliniken Schildautal - Stationäre Behandlung","Karl-Herold-Straße, 1, 38723, Seesen",2022,"03","153","012","3","2",NA,NA,51.88302835,10.2160449651832
"Klinik Dr. Barner Fachklinik für Psychosomatische und Psychotherapeutische Medizin, Klinik Dr. Barner Fachklinik für Psychosomatische und Psychotherapeutische Medizin","Dr. Barner-Straße, 1, 38700, Braunlage",2022,"03","153","016","3","4",NA,NA,51.7294291,10.6175824741081
"Asklepios Harzklinik Goslar, Asklepios Harzklinik Goslar - Stationäre Behandlung","Kösliner Straße, 12, 38642, Goslar",2022,"03","153","017","3","2",NA,NA,51.928666,10.4423336
"Asklepios Harzklinik Clausthal-Zellerfeld, Asklepios Harzkliniken Clausthal-Zellerfeld","Windmühlenstraße, 1, 38678, Clausthal-Zellerfeld",2022,"03","153","018","3","2",NA,NA,51.8075417,10.3340286859339
"HELIOS St. Marienberg Klinik Helmstedt, Helios St. Marienberg Hauptstandort","Conringstraße, 26, 38350, Helmstedt",2022,"03","154","010","3","2",NA,NA,52.2318762,10.9993090777747
"AWO Psychiatriezentrum, Psychiatrische Tagesklinik Braunschweig - Stationäre Behandlung","Wilhelmitorwall, 8, 38118, Braunschweig",2022,"03","154","013","2","2",NA,NA,52.2610243,10.51264695
